Country Name,Country Code,Series Name,Series Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Russian Federation,RUS,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.39,12.21,11.47,10.97,..,11.35,11.91,11.74,..,..,..,..,..,..
Russian Federation,RUS,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.41,7.04,6.27,5.85,..,5.61,6.09,6.29,..,..,..,..,..,..
Russian Federation,RUS,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.87,9.58,8.82,8.36,..,8.41,8.92,8.94,..,..,..,..,..,..
Russian Federation,RUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.423,5.19,5.937,8.291,9.677,10.002,12.138,13.542,13.17,10.779,9.339,8.144,8.46,7.996,7.302,7.421,6.351,6.465,8.909,7.878,6.97,5.792,5.762,5.48,5.817,5.758,5.36,4.913,4.655,5.643,4.647,..
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.403,5.17,5.817,7.951,9.198,9.302,11.449,12.952,12.9,10.369,8.599,7.604,7.95,7.516,6.933,6.691,5.641,5.945,7.669,6.838,6.09,5.071,5.141,4.82,5.307,5.348,5.05,4.783,4.335,5.533,4.797,..
Russian Federation,RUS,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.48354,99.44865,99.15279,98.75903,98.3,98.06905,96.56904,96.62563,88.58224,89.55341,91.47264,91.74361,92.43538,92.33855,91.90355,92.2617,92.51434,92.51844,92.49088,94.07464,93.7851,93.99503,93.63367,93.77652,93.74167,93.6412,94.52608,94.23337,93.43707,94.304,94.47287,..
Russian Federation,RUS,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.9437,98.85019,98.08777,97.39104,96.94967,96.72983,95.17243,95.23322,87.68655,88.23514,90.2178,90.54581,90.5994,90.47915,90.3443,90.44457,90.60902,90.62789,90.41365,92.4358,92.16611,92.29618,91.92523,91.90897,91.9143,91.46063,92.30611,92.18017,90.57542,92.25917,92.39152,..
Russian Federation,RUS,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.20204,99.13602,98.59415,98.0397,97.59003,97.36683,95.83987,95.90004,88.11948,88.8737,90.82697,91.13234,91.49983,91.3934,91.11278,91.34467,91.55061,91.55406,91.43802,93.23934,92.96004,93.1282,92.75883,92.81926,92.80193,92.51975,93.38533,93.17974,91.97105,93.25744,93.40335,..
Russian Federation,RUS,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.01,2,1.98,1.97,1.95,1.92,1.9,1.89,1.91,2.04,2.11,2.06,2.05,2.15,2.22,2.12,2.01,1.892,1.732,1.552,1.385,1.4,1.337,1.27,1.218,1.232,1.157,1.195,1.223,1.286,1.319,1.344,1.294,1.305,1.416,1.502,1.542,1.567,1.582,1.691,1.707,1.75,1.777,1.762,1.621,1.579,1.504,1.505,1.493,..
Russian Federation,RUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,32.615,34.542,35.019,37.159,39.281,42.012,45.515,47.558,48.457,48.457,48.523,48.86,49.116,47.255,47.68,48.141,51.238,54.33,53.841,50.713,48.362,48.647,44.733,39.661,36.031,32.493,28.775,27.227,27.556,27.901,28.179,29.03,29.35,30.797,31.402,32.75,32.782,30.579,29.884,29.423,28.497,27.6,24.819,21.888,18.286,16.24,14.95,14.833,..,..
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,68.2585395662764,70.3220415755844,126.637332871865,137.204337522209,156.096847616368,184.014180401599,218.617354678399,239.115330774896,258.557772619701,248.94171845108,252.532535074469,262.090801358725,273.766352837918,299.287430231641,320.292279564204,344.478356265826,336.744705721412,348.387821978821,255.367677271596,264.982576420422,249.410606658391,111.937304240527,227.4588428355,205.842129549077,241.505546522325,251.349680904,269.140883935276,254.942370752419,238.997452600907,234.682357755411,249.434958260624,270.179320913252,324.866355005359,357.937834237632,427.192399744184,529.261198153044,564.68947486376,593.802607489539,650.602628610861,705.759755829457,704.056289881296,724.352174367351,733.441121804147,728.434489970531,756.547641107379,769.437310706602,806.879981050775,774.689259444614,822.3479885942,..
Rwanda,RWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,323.767912569767,318.834757875452,303.152889777199,351.958338898332,348.841823813556,370.03383218697,401.522330699882,423.029586416596,430.090408435896,421.53954919065,431.004821513166,399.279917340751,402.888649404421,409.825220110552,395.248139704919,400.072932935218,389.399451023803,370.815385634412,353.488928236076,365.864927625503,325.670235271097,190.234206025814,304.546970203206,290.770683013122,289.968902830128,305.768884915646,315.293428273091,337.456291781137,361.015275652843,401.399202018077,400.870087997779,419.758333555276,447.197748236075,475.616258639885,498.315932599712,539.277292043978,558.041000167979,583.557377635464,614.042002526488,650.895042652023,665.590001088917,690.035638748601,733.441121804147,758.475294777665,769.326034757878,815.234930662625,871.279521356256,822.073813542986,890.187201065363,..
Rwanda,RWA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0411165,0.0388281,0.039506,0.0449481,0.0500415,0.0489553,0.0524302,0.0525271,0.0436754,0.0443647,0.0436134,0.0406975,0.0404358,0.0397596,0.0383456,0.0371522,0.0381668,0.0387254,0.03691,0.0352934,0.0352374,0.0328006,0.0322074,0.0300162,0.0299348,0.0284321,0.0285642,0.0283715,0.026634,0.0250421,0.0246126,..
Rwanda,RWA,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0527841,0.0520178,0.0526537,0.0565229,0.0591635,0.0609773,0.0679487,0.0683723,0.0566164,0.0588405,0.0600854,0.0603898,0.0611557,0.0631686,0.0644246,0.0657087,0.0701794,0.0751757,0.0741451,0.0736408,0.0762465,0.0742998,0.0747156,0.071795,0.0736249,0.0716982,0.0728539,0.0747233,0.0727697,0.077376,0.0768312,..
Rwanda,RWA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0470591,0.0454263,0.0460314,0.0506884,0.0544902,0.0548108,0.0599889,0.0602281,0.0499684,0.0514179,0.0516256,0.0502448,0.0504899,0.0511462,0.0510248,0.0510021,0.053727,0.056407,0.0549972,0.0538603,0.0550939,0.0529201,0.0528262,0.050269,0.0510729,0.0493589,0.0499403,0.0507546,0.0489122,0.0504185,0.0499283,..
Rwanda,RWA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.13,45.501,45.903,46.575,47.364,47.302,47.194,46.969,46.75,46.674,46.75,46.883,46.92,47.09,47.208,47.275,47.307,47.364,47.352,47.404,47.444,47.504,47.539,47.614,47.689,47.745,47.785,41.421,40.067,43.376,42.181,41.631
Rwanda,RWA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.053,66.064,64.412,62.711,61.457,61.537,61.887,62.505,63.183,63.669,63.419,63.11,62.511,62.048,61.654,61.376,61.175,61.094,60.932,60.781,60.664,60.475,60.197,59.984,59.825,59.524,59.313,53.485,53.058,56.301,55.063,54.409
Rwanda,RWA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.988,55.671,55.041,54.365,53.939,53.959,54.08,54.253,54.444,54.622,54.534,54.455,54.203,54.093,53.986,53.903,53.835,53.836,53.762,53.726,53.698,53.647,53.542,53.488,53.458,53.35,53.277,47.176,46.272,49.558,48.351,47.76
Rwanda,RWA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.274,41.966,39.987,38.021,36.277,36.302,36.611,37.251,38.002,38.534,38.286,37.941,37.342,36.827,36.399,36.109,35.919,35.834,35.706,35.568,35.46,35.26,34.988,34.761,34.571,34.269,34.068,29.621,29.915,33.176,31.529,31.019
Rwanda,RWA,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.843,51.725,48.398,44.579,41.77,42.1,42.92,44.246,45.599,46.479,45.925,45.245,44.194,43.27,42.503,41.961,41.561,41.344,41.047,40.723,40.482,40.128,39.66,39.27,38.985,38.489,38.143,34.48,34.427,40.119,37.193,36.478
Rwanda,RWA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.524,46.808,44.157,41.215,38.893,39.081,39.652,40.635,41.68,42.382,41.985,41.479,40.671,39.97,39.387,38.982,38.693,38.544,38.334,38.104,37.93,37.653,37.285,36.979,36.745,36.35,36.08,32.024,32.149,36.619,34.342,33.735
Rwanda,RWA,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.3,33.2,..,34.2,35.4,..
Rwanda,RWA,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.65,..,..,46.25,47.61,50.33,49.35,53.7,..
Rwanda,RWA,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.42,..,..,44.17,43.37,43.43,46.5,51.04,..
Rwanda,RWA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.42,..,..,45.16,45.38,46.65,47.85,52.29,..
Rwanda,RWA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.339,11.223,11.321,11.343,11.114,11.146,11.147,11.225,11.296,11.246,11.248,11.187,11.332,11.246,11.209,11.203,11.218,11.162,11.224,11.2,11.183,11.165,11.212,11.183,11.137,11.168,11.187,11.39,11.513,11.787,12.133,11.897
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.868,12.741,12.844,12.864,12.616,12.649,12.647,12.729,12.804,12.749,12.749,12.682,12.834,12.741,12.699,12.691,12.705,12.643,12.707,12.68,12.66,12.638,12.685,12.652,12.601,12.632,12.65,12.922,13.515,14.421,14.691,14.311
Rwanda,RWA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.732242,2.822174,2.925661,3.012259,2.826275,3.189001,3.882717,4.540697,5.041225,5.616554,6.405395,7.482764,7.962699,8.788861,9.737236,10.86099,12.08447,13.33803,14.3418,15.63302,17.33548,18.63034,19.778,21.3524,21.99745,22.11205,22.27494,22.64063,23.30224,22.37956,23.17499,..
Rwanda,RWA,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.799083,9.232691,9.393131,9.188185,8.492034,9.316909,10.60587,11.58284,12.20028,13.19194,14.54964,16.57568,17.51892,19.1634,21.09142,23.20268,25.29184,27.68931,29.55137,31.73611,34.25171,36.56398,38.37522,40.68032,41.90023,42.56225,42.98472,43.91706,45.1514,43.60503,44.69607,..
Rwanda,RWA,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.807741,6.047684,6.147157,6.05515,5.593993,6.181108,7.162177,7.970422,8.520219,9.28993,10.35129,11.88989,12.59881,13.82645,15.25198,16.85599,18.49705,20.30082,21.71575,23.43717,25.53056,27.31635,28.78409,30.71066,31.62926,31.99751,32.27769,32.90981,33.83766,32.66788,33.61251,..
Rwanda,RWA,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.2,..,..,..,..,..,..,..,4.7,..,..,..,..,4.6,..,..,3.7,..,3.2,..,..,..,..,3.1,..,..,..,..,3.1,..,..
Rwanda,RWA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,8.232,8.231,8.224,8.243,8.24,8.25,8.23,8.189,8.156,8.085,7.987,7.872,7.725,7.559,7.39,7.227,7.058,6.873,6.705,6.607,6.51,6.408,6.324,6.251,6.176,6.116,6.013,5.924,5.844,5.752,5.674,5.573,5.436,5.28,5.1,4.901,4.716,4.532,4.357,4.233,4.159,4.112,4.081,4.06,4.027,3.994,3.939,3.873,3.821,..
Rwanda,RWA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,74.017,71.431,69.272,67.827,66.642,66.353,68.102,67.871,68.077,67.136,63.955,61.237,59.851,57.452,57.101,56.81,57.938,57.105,54.933,53.023,56.258,55.429,55.243,56.229,54.041,51.633,49.402,46.857,45.227,42.377,40.912,40.368,40.047,38.866,39.258,40.912,41.984,43.257,42.69,41.899,41.516,40.447,39.296,36.756,34.437,32.922,32.702,32.333,..,..
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,726.37835407206,670.061958351178,654.764294836391,573.94844360375,606.785373394526,669.856164616442,794.35339927899,731.976518085146,747.780848318875,744.495915390631,779.174443680648,776.851911137018,1277.23377164919,1285.66700999362,1414.20818309332,1598.91786234414,1493.924235388,1401.72666851288,1406.76568300557,1435.3451812614,1509.90528758949,1778.85571815381,2168.03880727484,2527.76283841797,2639.80566895345,3011.10080866752,3344.05455878019,3250.95309678248,3494.34152393974,3789.66667899642,3902.39170055714,3989.86017401682,3948.80112799601,4048.51387550813,4105.83446840571,4261.65378900332,4188.98853207466,4308.27275342784,4042.75122353237,3857.31846401804,..
Samoa,WSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,2344.57479986142,2353.84858847081,2386.51448078034,2483.95597774105,2623.08168116468,2629.30547366158,2580.87522640763,2669.6372348501,2547.04914360104,2480.87006102321,2459.8982529077,2537.39711661363,2447.9659980731,2584.53467407321,2741.68914887929,2731.04774746138,2762.49104876473,2794.57457798351,2908.22206370245,3097.52264231114,3253.30464423011,3408.09573654061,3501.48771462405,3723.01166495325,3787.27211649854,3783.71999838191,3891.52973096141,3842.62035568634,4046.6320279086,4166.45535594218,3975.06399183555,3943.20554020264,3933.46161607151,4048.51387550813,4329.77768214802,4346.55479587461,4277.39142169562,4421.34561483944,4223.63695740135,3855.61357541312,..
Samoa,WSM,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.004666,6.036521,6.013196,5.88642,5.838625,5.843548,5.797599,5.851349,5.831995,5.842008,5.857679,5.867186,5.853304,5.840401,5.822032,5.774066,5.743782,5.679127,5.492494,5.281436,5.141812,5.098969,4.027297,3.13802,2.437072,1.886539,1.430183,1.431111,1.386769,1.268195,1.223034,..
Samoa,WSM,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.517378,5.581881,5.582191,5.516014,5.467538,5.453187,5.432535,5.485023,5.477013,5.452604,5.418746,5.398817,5.361044,5.32654,5.297186,5.273664,5.222163,5.168158,5.159396,5.09871,4.979839,4.822765,4.712433,4.553813,4.352648,4.109213,3.842078,3.736494,3.654092,3.47467,3.466164,..
Samoa,WSM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.688644,5.741497,5.733479,5.645878,5.595831,5.588324,5.558595,5.609958,5.598009,5.585819,5.569696,5.558768,5.529753,5.503533,5.478407,5.446447,5.403102,5.343782,5.274036,5.160356,5.035772,4.918278,4.478908,4.070257,3.696733,3.346992,3.015572,2.944835,2.877385,2.723742,2.70471,..
Samoa,WSM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.619,41.536,41.267,41.248,40.9,40.469,40.253,40.045,39.819,39.473,39.088,38.908,38.77,38.636,38.515,38.438,38.339,38.243,38.301,38.379,38.329,36.994,37.085,37.09,36.512,35.862,35.077,35.151,35.336,34.737,34.883,34.758
Samoa,WSM,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.038,66.928,66.672,66.603,66.299,65.882,65.644,65.433,65.201,64.849,64.429,64.192,63.996,63.796,63.608,63.485,63.289,63.149,63.258,63.342,63.233,61.647,61.793,61.825,62.133,62.247,62.398,62.467,62.47,61.48,61.695,61.513
Samoa,WSM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.984,54.875,54.594,54.529,54.184,53.74,53.494,53.267,53.023,52.659,52.24,52.016,51.832,51.648,51.475,51.355,51.189,51.055,51.126,51.193,51.099,49.617,49.712,49.706,49.555,49.268,48.933,48.98,49.051,48.239,48.41,48.252
Samoa,WSM,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.763,38.681,38.05,38.225,37.311,36.185,35.775,35.249,34.663,33.547,32.316,31.582,30.9,30.209,29.579,29.217,28.526,28.276,28.804,28.966,28.6,28.103,28.366,28.435,27.35,25.828,24.705,24.983,24.921,23.949,24.111,23.915
Samoa,WSM,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.322,55.109,54.511,54.462,53.661,52.67,52.184,51.66,51.096,50.184,49.172,48.567,48.021,47.477,46.981,46.677,46.172,45.921,46.236,46.355,46.075,45.381,45.608,45.667,45.77,45.462,45.455,45.601,45.44,44.44,44.573,44.274
Samoa,WSM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.846,47.674,47.019,47.024,46.122,45.021,44.529,43.971,43.371,42.343,41.214,40.542,39.933,39.32,38.757,38.416,37.805,37.531,37.922,38.037,37.692,37.057,37.259,37.287,36.779,35.854,35.284,35.481,35.361,34.38,34.544,34.322
Samoa,WSM,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.6,..,..,..,..,42.9,..,..,..,..,..
Samoa,WSM,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.63,..,..,..,..,8.66,..,..,..,..,..
Samoa,WSM,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.97,..,..,..,..,15.11,..,..,..,..,..
Samoa,WSM,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.2,..,..,..,..,12.9,..,..,..,..,..
Samoa,WSM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.88,2.13,2.345,2.703,2.827,3.074,3.45,3.68,3.938,4.084,4.332,4.47,4.537,4.605,4.688,4.817,4.77,4.985,5.226,5.144,5.111,7.853,7.76,7.801,7.157,6.55,6.323,6.425,6.253,6.879,6.858,7.187
Samoa,WSM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.491,2.837,3.14,3.634,3.825,4.181,4.714,5.056,5.44,5.678,6.057,6.197,6.242,6.288,6.354,6.48,6.375,6.614,6.882,6.734,6.652,10.277,10.189,10.272,11.465,12.624,14.539,14.541,13.946,14.615,14.932,15.443
Samoa,WSM,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.99087,59.76659,59.70709,59.7037,59.72038,59.7893,59.85298,59.68962,59.57975,59.58265,59.7376,59.89297,60.07746,60.28335,60.53955,60.77715,61.22947,61.70885,62.04687,62.43911,63.03068,63.13053,65.48736,67.60039,69.68336,71.97908,74.18452,74.51556,75.36086,76.30088,77.00017,..
Samoa,WSM,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.34621,63.17764,63.12558,62.83363,62.84345,63.02568,63.00637,63.00357,62.93222,63.1347,63.48928,63.73124,63.96657,64.22363,64.48441,64.60845,65.02676,65.2669,64.98794,64.78315,64.9331,64.75391,64.23913,63.65889,63.30116,63.3163,63.06775,63.45211,64.04074,64.60859,65.23225,..
Samoa,WSM,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.16551,61.97456,61.92589,61.73468,61.75089,61.90021,61.91392,61.85897,61.77966,61.91694,62.20401,62.41347,62.62921,62.86943,63.12477,63.28506,63.71399,64.03419,63.96853,63.96966,64.27373,64.19481,64.66822,65.01231,65.48912,66.28998,66.8813,67.24776,67.92773,68.59385,69.22634,..
Samoa,WSM,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.024,6.847,6.679,6.529,6.378,6.229,6.083,5.925,5.784,5.661,5.531,5.417,5.344,5.286,5.19,5.089,4.99,4.93,4.892,4.888,4.874,4.85,4.802,4.739,4.66,4.609,4.555,4.514,4.465,4.429,4.4,4.382,4.374,4.373,4.391,4.469,4.549,4.608,4.639,4.606,4.525,4.443,4.357,4.269,4.183,4.109,4.047,3.997,3.93,..
Samoa,WSM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,58.859,59.546,56.742,55.95,56.083,56.371,56.288,54.67,54.206,55.745,56.056,56.502,55.718,54.76,53.901,52.787,50.794,47.926,46.14,47.772,49.042,50.248,49.772,49.414,48.481,47.13,45.226,43.989,42.727,41.451,41.047,39.631,38.018,36.412,36.928,38.549,40.969,44.112,46.253,50.659,49.912,49.526,48.438,46.457,46.493,46.114,45.195,44.192,..,..
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42004.9484008147,37473.7869829611,39415.1629432165,41770.1466183714,51198.4252583966,59249.6476815729,60520.7920361111,63692.6167681957,71970.0587250442,77962.1439875871,66200.6729727817,59517.0327429747,55816.3651012268,48435.9425314096,50438.3900153695,50135.484581721,42281.643467688,43399.4583004844,44885.7971428807,48462.960315443,47287.3983949924,45320.2087156066,..,..
San Marino,SMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48795.1549963211,51629.1664185033,55433.4291208482,55756.7410259746,57764.4302405564,56630.4912092195,57523.9347817844,59123.5539741816,59705.6857060394,61059.2345833733,64510.8182212949,63501.8747559304,56289.6334975342,52284.3368989305,46628.4996633306,42510.4067804551,41983.2628643134,41558.5339012419,42281.643467688,42935.2469530927,42765.530106849,43277.3296749396,44142.8704677228,41415.5026131761,..,..
